customer_city,customer_state,product_category_name_english,total_orders,avg_payment_value,avg_payment_installments,avg_freight_value,avg_price,avg_products_ordered
"feira de santana",BA,health_beauty,16,129.537391,2.9130,21.222174,123.837826,15
filadelfia,BA,sports_leisure,1,99.160000,9.0000,19.260000,79.900000,1
"formosa do rio preto",BA,watches_gifts,1,927.220000,10.0000,28.220000,899.000000,1
"formosa do rio preto",BA,housewares,1,123.020000,4.0000,23.840000,99.180000,1
"formosa do rio preto",BA,office_furniture,1,577.920000,10.0000,35.594000,79.990000,2
gandu,BA,stationery,1,216.830000,10.0000,17.830000,199.000000,1
gandu,BA,watches_gifts,1,94.630000,1.0000,35.730000,58.900000,1
gandu,BA,bed_bath_table,1,57.820000,5.0000,17.920000,39.900000,1
"gentio do ouro",BA,auto,1,121.100000,3.0000,22.400000,98.700000,1
gongogi,BA,telephony,1,52.130000,5.0000,22.140000,29.990000,1
"governador mangabeira",BA,computers_accessories,1,116.260000,3.0000,18.260000,98.000000,1
guanambi,BA,health_beauty,7,163.138750,3.6250,21.931250,117.707500,6
guaratinga,BA,health_beauty,1,29.780000,2.0000,16.790000,12.990000,1
guaratinga,BA,telephony,1,46.790000,1.0000,16.790000,30.000000,1
heliopolis,BA,toys,1,169.280000,8.0000,20.280000,149.000000,1
humildes,BA,luggage_accessories,1,360.810000,6.0000,110.820000,249.990000,1
iacu,BA,bed_bath_table,1,96.500000,2.0000,12.500000,84.000000,1
iacu,BA,fashion_bags_accessories,1,75.840000,3.0000,20.940000,54.900000,1
iacu,BA,office_furniture,1,288.820000,5.0000,108.920000,179.900000,1
iacu,BA,sports_leisure,1,38.690000,3.0000,16.790000,21.900000,1
ibiajara,BA,watches_gifts,1,32.900000,1.0000,20.800000,45.000000,1
ibiassuce,BA,furniture_living_room,1,62.230000,1.0000,27.730000,34.500000,1
ibiassuce,BA,cine_photo,1,156.190000,3.0000,26.190000,130.000000,1
ibicarai,BA,housewares,1,31.050000,1.0000,22.060000,8.990000,1
ibicarai,BA,fashion_underwear_beach,1,172.530000,2.0000,17.530000,155.000000,1
ibicarai,BA,cool_stuff,1,144.890000,10.0000,52.990000,91.900000,1
ibicarai,BA,computers_accessories,1,76.080000,1.0000,22.090000,53.990000,1
ibicarai,BA,sports_leisure,1,67.525000,2.5000,20.050000,115.000000,1
ibicoara,BA,electronics,1,31.190000,1.0000,16.790000,14.400000,1
ibicoara,BA,telephony,1,273.120000,1.0000,18.220000,254.900000,1
ibicoara,BA,books_general_interest,1,55.530000,1.0000,25.630000,29.900000,1
ibipeba,BA,sports_leisure,1,86.390000,7.0000,24.690000,61.700000,1
ibipitanga,BA,health_beauty,1,96.440000,1.0000,16.450000,79.990000,1
ibipitanga,BA,sports_leisure,1,300.280000,7.0000,30.290000,269.990000,1
ibiraja,BA,watches_gifts,1,263.400000,10.0000,35.400000,228.000000,1
ibiraja,BA,bed_bath_table,1,66.740000,6.0000,16.790000,49.950000,1
ibirapua,BA,perfumery,1,141.420000,4.0000,18.430000,122.990000,1
ibirataia,BA,housewares,2,45.860000,2.5000,19.460000,26.400000,2
ibitiara,BA,health_beauty,1,157.280000,1.0000,38.380000,118.900000,1
ibitira,BA,health_beauty,1,421.030000,1.0000,22.030000,399.000000,1
ibitita,BA,garden_tools,1,1534.580000,1.0000,84.580000,1450.000000,1
ibotirama,BA,health_beauty,2,47.695000,1.0000,18.795000,28.900000,2
ibotirama,BA,telephony,2,56.273333,4.3333,18.550000,16.596667,2
ichu,BA,health_beauty,1,47.780000,1.0000,16.790000,30.990000,1
ichu,BA,cool_stuff,1,150.140000,5.0000,20.150000,129.990000,1
igapora,BA,fashion_bags_accessories,1,56.780000,5.0000,16.790000,39.990000,1
igrapiuna,BA,telephony,1,52.050000,1.0000,22.060000,29.990000,1
iguai,BA,telephony,1,321.540000,1.0000,22.540000,299.000000,1
iguai,BA,baby,1,265.600000,5.0000,28.610000,236.990000,1
ilheus,BA,furniture_decor,7,139.036667,4.4167,24.208333,88.161667,8
inhambupe,BA,auto,3,76.303333,1.0000,25.703333,50.600000,3
ipecaeta,BA,sports_leisure,1,40.190000,2.0000,16.790000,23.400000,1
ipiau,BA,toys,2,71.295000,2.0000,24.712500,134.742500,2
ipira,BA,health_beauty,1,199.400000,2.0000,18.140000,81.560000,1
ipira,BA,home_appliances,1,63.020000,1.0000,22.220000,40.800000,1
ipira,BA,cool_stuff,1,66.680000,1.0000,17.780000,48.900000,1
ipira,BA,computers,1,1627.840000,10.0000,27.850000,1599.990000,1
ipira,BA,bed_bath_table,1,123.600000,1.0000,23.630000,99.970000,1
ipira,BA,auto,1,1343.440000,10.0000,63.440000,1280.000000,1
ipupiara,BA,costruction_tools_garden,1,525.850000,5.0000,30.850000,495.000000,1
iramaia,BA,watches_gifts,1,136.270000,1.0000,17.270000,119.000000,1
iramaia,BA,health_beauty,1,63.100000,1.0000,27.200000,35.900000,1
iraquara,BA,stationery,1,126.420000,1.0000,27.420000,99.000000,1
iraquara,BA,air_conditioning,1,200.360000,4.0000,24.100000,176.260000,1
iraquara,BA,bed_bath_table,1,66.820000,1.0000,17.920000,48.900000,1
iraquara,BA,furniture_decor,1,69.450000,3.0000,16.810000,52.640000,1
iraquara,BA,telephony,1,47.580000,1.0000,16.790000,7.000000,1
irara,BA,housewares,1,163.750000,1.0000,23.850000,139.900000,1
irara,BA,health_beauty,1,59.070000,1.0000,27.080000,31.990000,1
irece,BA,furniture_decor,3,827.063333,1.0000,54.946667,92.408333,3
itabatan,BA,cool_stuff,1,151.350000,3.0000,19.360000,131.990000,1
itabatan,BA,telephony,1,45.050000,4.0000,22.060000,22.990000,1
itabela,BA,bed_bath_table,3,158.940000,6.6667,27.976667,130.963333,3
itaberaba,BA,furniture_decor,3,139.303333,1.3333,20.706667,118.596667,3
itabuna,BA,watches_gifts,8,215.382500,2.1250,21.147500,194.235000,8
itacare,BA,health_beauty,2,53.410000,1.0000,20.826667,49.930000,2
itacare,BA,housewares,2,265.670000,5.0000,20.670000,245.000000,2
itagi,BA,bed_bath_table,1,71.380000,6.0000,29.390000,41.990000,1
itagi,BA,computers_accessories,1,93.260000,1.0000,23.360000,69.900000,1
itagiba,BA,bed_bath_table,1,74.960000,2.0000,17.970000,56.990000,1
itagiba,BA,furniture_decor,1,69.900000,1.0000,0.000000,69.900000,1
itagimirim,BA,luggage_accessories,1,193.060000,7.0000,63.160000,129.900000,1
"itaguacu da bahia",BA,health_beauty,1,267.890000,8.0000,18.190000,249.700000,1
"itaju do colonia",BA,telephony,1,56.690000,1.0000,16.790000,39.900000,1
itajuipe,BA,furniture_decor,1,193.360000,5.5000,19.780000,76.900000,1
itajuipe,BA,toys,1,106.840000,2.0000,19.850000,86.990000,1
itajuipe,BA,watches_gifts,1,358.720000,4.0000,18.820000,339.900000,1
itamaraju,BA,health_beauty,3,50.152857,1.7143,19.117143,84.264286,3
itamaraju,BA,baby,3,141.356667,4.3333,29.090000,112.266667,3
itamari,BA,watches_gifts,1,45.790000,2.0000,16.790000,29.000000,1
itamari,BA,cool_stuff,1,192.280000,3.0000,22.290000,169.990000,1
itamari,BA,consoles_games,1,86.920000,1.0000,16.930000,69.990000,1
itambe,BA,toys,1,138.870000,3.0000,20.070000,118.800000,1
itambe,BA,health_beauty,1,147.280000,3.0000,27.380000,119.900000,1
itambe,BA,auto,1,192.610000,10.0000,62.710000,129.900000,1
itamira,BA,sports_leisure,2,50.100000,4.0000,22.150000,27.950000,2
itanhem,BA,home_confort,1,278.660000,10.0000,48.660000,230.000000,1
itaparica,BA,pet_shop,1,188.360000,1.0000,19.870000,168.490000,1
itape,BA,signaling_and_security,1,258.560000,1.0000,28.560000,230.000000,1
itapetinga,BA,watches_gifts,4,211.987500,3.7500,16.200000,195.787500,3
itapicuru,BA,stationery,1,126.420000,2.0000,27.420000,99.000000,1
itapicuru,BA,pet_shop,1,55.120000,1.0000,16.790000,38.330000,1
itapitanga,BA,luggage_accessories,1,123.470000,4.0000,23.570000,99.900000,1
itapitanga,BA,computers_accessories,1,57.820000,5.0000,17.920000,39.900000,1
itapitanga,BA,bed_bath_table,1,82.800000,2.0000,16.900000,65.900000,1
itarantim,BA,sports_leisure,1,298.500000,5.0000,18.140000,81.360000,1
itarantim,BA,cool_stuff,1,165.240000,6.0000,20.250000,144.990000,1
itarantim,BA,home_confort,1,110.980000,4.0000,21.080000,89.900000,1
itatim,BA,computers_accessories,1,173.880000,2.0000,23.980000,149.900000,1
itatim,BA,stationery,1,77.890000,1.0000,17.990000,59.900000,1
itatim,BA,health_beauty,1,148.690000,10.0000,22.900000,51.445000,2
itirucu,BA,health_beauty,1,425.110000,10.0000,46.730000,378.380000,1
itirucu,BA,garden_tools,1,69.490000,1.0000,19.590000,49.900000,1
itirucu,BA,baby,1,350.770000,10.0000,125.770000,225.000000,1
itiuba,BA,housewares,2,120.640000,3.5000,33.645000,86.995000,2
itororo,BA,bed_bath_table,1,484.860000,8.0000,22.530000,219.900000,1
itororo,BA,pet_shop,1,224.510000,3.0000,22.555000,89.700000,2
ituacu,BA,garden_tools,2,121.276667,1.0000,18.703333,49.533333,2
itubera,BA,home_appliances,1,89.600000,8.0000,20.800000,24.000000,1
itubera,BA,sports_leisure,1,45.830000,4.0000,22.100000,23.730000,1
itubera,BA,toys,1,45.790000,1.0000,16.790000,29.000000,1
jacaraci,BA,watches_gifts,1,257.100000,3.0000,18.110000,238.990000,1
jacaraci,BA,health_beauty,1,466.010000,6.0000,26.010000,440.000000,1
jacaraci,BA,furniture_decor,1,240.740000,1.0000,60.840000,179.900000,1
jacaraci,BA,fashion_male_clothing,1,76.420000,4.0000,23.520000,52.900000,1
jacobina,BA,electronics,4,91.527500,3.2500,25.755000,65.772500,4
jacuipe,BA,telephony,1,34.780000,3.0000,20.800000,13.980000,1
jaguaquara,BA,audio,1,105.560000,2.0000,17.060000,88.500000,1
jaguaquara,BA,electronics,1,131.580000,1.0000,27.680000,103.900000,1
jandaira,BA,sports_leisure,1,77.980000,1.0000,17.990000,59.990000,1
jaua,BA,food,1,177.380000,1.0000,27.480000,149.900000,1
jequie,BA,health_beauty,7,182.415000,4.2500,26.811250,136.048750,7
jeremoabo,BA,cool_stuff,1,262.420000,8.0000,63.420000,199.000000,1
jeremoabo,BA,furniture_decor,1,69.900000,1.0000,0.000000,69.900000,1
jeremoabo,BA,office_furniture,1,206.170000,10.0000,66.190000,139.980000,1
jeremoabo,BA,small_appliances,1,331.740000,10.0000,32.740000,299.000000,1
jeremoabo,BA,watches_gifts,1,142.700000,6.0000,23.700000,119.000000,1
jeremoabo,BA,home_construction,1,113.440000,1.0000,18.240000,95.200000,1
jiquirica,BA,watches_gifts,1,519.930000,8.0000,19.940000,499.990000,1
"joao dourado",BA,fashion_bags_accessories,1,36.690000,1.0000,16.790000,19.900000,1
juazeiro,BA,telephony,5,76.962000,4.8000,17.188000,59.774000,5
juazeiro,BA,computers_accessories,5,113.846000,4.2000,23.298000,88.760000,5
jucurucu,BA,cool_stuff,1,249.970000,3.0000,39.980000,209.990000,1
jucurucu,BA,auto,1,228.340000,1.0000,28.350000,199.990000,1
jussari,BA,garden_tools,1,150.980000,10.0000,50.990000,99.990000,1
jussari,BA,consoles_games,1,62.210000,1.0000,22.210000,40.000000,1
jussiape,BA,health_beauty,1,53.790000,1.0000,16.790000,37.000000,1
"lagoa real",BA,furniture_decor,1,459.920000,4.0000,49.920000,410.000000,1
lamarao,BA,watches_gifts,1,81.340000,2.0000,22.340000,59.000000,1
"lauro de freitas",BA,housewares,8,245.526000,4.2000,52.738000,138.158000,8
lencois,BA,garden_tools,1,307.680000,6.0000,44.840000,109.000000,1
"livramento de nossa senhora",BA,sports_leisure,1,182.160000,2.0000,24.260000,157.900000,1
"livramento de nossa senhora",BA,telephony,1,39.750000,3.0000,20.800000,18.950000,1
"livramento de nossa senhora",BA,garden_tools,1,79.560000,4.0000,19.660000,59.900000,1
"livramento de nossa senhora",BA,cool_stuff,1,139.060000,4.0000,20.070000,118.990000,1
"livramento de nossa senhora",BA,computers_accessories,1,337.040000,1.0000,18.620000,149.900000,1
"luis eduardo magalhaes",BA,baby,4,261.057500,6.5000,44.385000,216.672500,4
"luis eduardo magalhaes",BA,health_beauty,4,188.865000,3.0000,33.642500,155.222500,4
"luis eduardo magalhaes",BA,telephony,4,113.143333,4.6667,17.645000,63.308333,6
"luis eduardo magalhaes",BA,furniture_decor,4,108.480000,5.5000,19.358333,38.211667,4
macaubas,BA,furniture_decor,1,69.900000,1.0000,0.000000,69.900000,1
macaubas,BA,computers_accessories,1,51.780000,1.0000,16.790000,34.990000,1
macaubas,BA,fashion_childrens_clothes,1,107.060000,1.0000,17.070000,89.990000,1
macaubas,BA,home_appliances,1,198.160000,1.0000,23.160000,175.000000,1
macaubas,BA,housewares,1,450.420000,1.0000,34.970000,40.100000,1
macaubas,BA,stationery,1,167.940000,11.0000,18.000000,129.000000,1
macaubas,BA,health_beauty,1,131.350000,2.0000,31.350000,100.000000,1
macaubas,BA,telephony,1,44.780000,2.0000,16.790000,27.990000,1
"madre de deus",BA,baby,1,216.130000,10.0000,87.330000,128.800000,1
"madre de deus",BA,watches_gifts,1,149.810000,7.0000,19.820000,129.990000,1
"madre de deus",BA,furniture_decor,1,49.195000,2.0000,18.490000,79.900000,1
"madre de deus",BA,pet_shop,1,134.710000,4.0000,19.720000,114.990000,1
"madre de deus",BA,fixed_telephony,1,32.780000,3.0000,15.790000,16.990000,1
"madre de deus",BA,electronics,1,29.440000,1.0000,15.790000,13.650000,1
maiquinique,BA,baby,1,139.480000,2.0000,20.080000,119.400000,1
mairi,BA,bed_bath_table,1,153.280000,10.0000,19.640000,57.000000,1
mairi,BA,watches_gifts,1,821.030000,8.0000,22.030000,799.000000,1
mansidao,BA,fashion_bags_accessories,1,32.895000,1.0000,16.790000,49.000000,1
maracas,BA,bed_bath_table,1,357.090000,10.0000,93.190000,263.900000,1
maracas,BA,computers_accessories,1,160.400000,10.0000,15.300000,64.900000,1
maracas,BA,sports_leisure,1,128.290000,10.0000,18.340000,109.950000,1
maracas,BA,perfumery,1,96.990000,8.0000,17.000000,79.990000,1
maracas,BA,electronics,1,134.320000,1.0000,14.320000,120.000000,1
maragogipe,BA,watches_gifts,1,100.480000,2.0000,22.480000,78.000000,1
maragogipe,BA,toys,1,94.560000,1.0000,19.760000,74.800000,1
mascote,BA,electronics,1,59.290000,5.0000,16.790000,42.500000,1
mascote,BA,musical_instruments,1,99.700000,1.0000,19.800000,79.900000,1
"mata de sao joao",BA,bed_bath_table,2,116.870000,1.6667,25.470000,130.333333,2
"medeiros neto",BA,garden_tools,2,165.205000,3.5000,21.880000,143.325000,2
"medeiros neto",BA,computers_accessories,2,39.255000,1.0000,17.355000,21.900000,2
"miguel calmon",BA,telephony,2,44.420000,2.5000,19.425000,24.995000,2
milagres,BA,bed_bath_table,1,167.410000,10.0000,23.870000,143.540000,1
milagres,BA,musical_instruments,1,396.030000,4.0000,37.030000,359.000000,1
"monte gordo",BA,auto,1,224.170000,4.0000,24.270000,199.900000,1
"monte santo",BA,garden_tools,1,40.000000,1.0000,16.790000,23.210000,1
morpara,BA,telephony,1,343.770000,1.0000,14.550000,329.220000,1
morpara,BA,garden_tools,1,49.960000,2.0000,22.060000,27.900000,1
"morro de sao paulo",BA,computers_accessories,1,832.000000,1.0000,35.010000,172.990000,1
"morro do chapeu",BA,bed_bath_table,2,227.860000,1.0000,24.690000,76.626667,3
"morro do chapeu",BA,telephony,2,118.845000,4.0000,18.850000,99.995000,2
mucuge,BA,baby,1,285.740000,10.0000,28.750000,256.990000,1
mucuri,BA,cool_stuff,2,321.285000,5.0000,21.340000,299.945000,2
"mundo novo",BA,housewares,1,157.280000,2.0000,28.280000,129.000000,1
"muquem do sao francisco",BA,computers_accessories,1,44.410000,1.0000,22.090000,22.320000,1
"muquem do sao francisco",BA,telephony,1,59.800000,3.0000,20.800000,39.000000,1
muritiba,BA,housewares,1,222.630000,10.0000,63.140000,159.490000,1
mutuipe,BA,auto,2,222.370000,5.5000,47.425000,174.945000,2
nazare,BA,office_furniture,1,158.300000,4.0000,38.360000,119.940000,1
nazare,BA,computers_accessories,1,168.520000,2.0000,18.620000,149.900000,1
nazare,BA,bed_bath_table,1,178.000000,9.0000,28.000000,150.000000,1
"nova canaa",BA,home_appliances,1,63.390000,1.0000,29.390000,34.000000,1
"nova canaa",BA,bed_bath_table,1,146.690000,5.0000,23.790000,122.900000,1
"nova fatima",BA,auto,1,188.290000,3.0000,44.490000,143.800000,1
"nova redencao",BA,telephony,1,36.690000,1.0000,16.790000,19.900000,1
"nova soure",BA,health_beauty,2,133.170000,6.0000,23.860000,109.310000,2
"nova vicosa",BA,home_appliances_2,1,271.010000,5.0000,65.020000,205.990000,1
"nucleo residencial pilar",BA,furniture_decor,2,59.198000,5.0000,20.262000,38.700000,2
olindina,BA,watches_gifts,1,177.550000,5.0000,17.560000,159.990000,1
olindina,BA,toys,1,52.040000,2.0000,22.140000,29.900000,1
"oliveira dos brejinhos",BA,auto,2,92.920000,2.0000,23.470000,69.450000,2
palmeiras,BA,fashion_bags_accessories,1,55.750000,1.0000,20.800000,34.950000,1
palmeiras,BA,sports_leisure,1,236.550000,3.0000,96.550000,140.000000,1
paramirim,BA,telephony,2,81.455000,1.5000,16.960000,64.495000,2
paripiranga,BA,computers_accessories,1,47.000000,1.0000,16.790000,30.210000,1
paripiranga,BA,baby,1,109.650000,2.0000,62.150000,47.500000,1
"pau brasil",BA,office_furniture,1,315.920000,1.0000,38.360000,119.600000,1
"paulo afonso",BA,computers_accessories,5,127.686000,1.6000,25.826000,101.860000,5
pedrao,BA,health_beauty,1,343.710000,6.0000,18.710000,325.000000,1
piata,BA,telephony,2,66.970000,1.0000,16.790000,26.993333,2
"pilao arcado",BA,telephony,2,46.780000,1.0000,16.790000,29.990000,2
pindai,BA,housewares,1,36.690000,3.0000,16.790000,19.900000,1
pindai,BA,telephony,1,134.850000,1.0000,19.950000,114.900000,1
pindobacu,BA,christmas_supplies,1,109.500000,1.0000,29.600000,79.900000,1
pindobacu,BA,signaling_and_security,1,47.060000,1.0000,22.060000,25.000000,1
pindobacu,BA,watches_gifts,1,87.160000,4.0000,22.160000,65.000000,1
pintadas,BA,bed_bath_table,1,290.760000,8.0000,30.860000,259.900000,1
pintadas,BA,furniture_decor,1,229.740000,10.0000,39.840000,189.900000,1
"pirai do norte",BA,sports_leisure,1,46.280000,2.0000,16.790000,29.490000,1
piripa,BA,furniture_decor,1,56.780000,5.0000,16.790000,39.990000,1
piripa,BA,fashion_bags_accessories,1,54.060000,1.0000,22.060000,32.000000,1
piritiba,BA,bed_bath_table,2,88.955000,4.5000,17.505000,71.450000,2
planaltino,BA,pet_shop,1,254.440000,3.0000,31.320000,95.900000,1
planalto,BA,bed_bath_table,1,116.450000,5.0000,25.450000,91.000000,1
pocoes,BA,office_furniture,1,230.190000,4.0000,60.200000,169.990000,1
pocoes,BA,auto,1,169.010000,1.0000,30.010000,139.000000,1
pojuca,BA,computers_accessories,2,49.685000,2.5000,17.285000,32.400000,2
pojuca,BA,health_beauty,2,258.490000,4.5000,24.040000,234.450000,2
pojuca,BA,sports_leisure,2,109.420000,5.0000,27.020000,82.400000,2
"ponto novo",BA,computers_accessories,1,377.000000,4.0000,8.500000,180.000000,1
"porto seguro",BA,auto,5,609.996000,3.0000,45.040000,564.956000,5
"posto da mata",BA,home_appliances,1,147.350000,1.0000,17.350000,130.000000,1
"posto da mata",BA,cool_stuff,1,262.250000,4.0000,32.260000,229.990000,1
"posto da mata",BA,bed_bath_table,1,44.050000,1.0000,22.060000,21.990000,1
potiragua,BA,telephony,4,97.916000,4.4000,18.800000,60.796000,4
prado,BA,books_general_interest,1,69.180000,6.0000,23.280000,45.900000,1
prado,BA,computers,1,765.780000,7.0000,35.780000,730.000000,1
prado,BA,computers_accessories,1,205.190000,1.0000,45.200000,159.990000,1
prado,BA,fashion_bags_accessories,1,54.790000,1.0000,16.790000,38.000000,1
prado,BA,perfumery,1,139.650000,5.0000,22.750000,116.900000,1
"presidente dutra",BA,telephony,1,87.840000,1.0000,16.940000,70.900000,1
"presidente dutra",BA,watches_gifts,1,45.790000,1.0000,16.790000,29.000000,1
"presidente dutra",BA,stationery,1,112.990000,4.0000,18.090000,94.900000,1
"presidente janio quadros",BA,computers_accessories,1,173.880000,1.0000,23.980000,149.900000,1
"presidente tancredo neves",BA,auto,1,107.190000,2.0000,27.290000,79.900000,1
"presidente tancredo neves",BA,housewares,1,42.820000,1.0000,17.920000,24.900000,1
"presidente tancredo neves",BA,pet_shop,1,123.530000,10.0000,23.630000,99.900000,1
"presidente tancredo neves",BA,telephony,1,52.040000,5.0000,22.060000,29.980000,1
queimadas,BA,watches_gifts,1,645.260000,10.0000,26.260000,619.000000,1
queimadas,BA,furniture_decor,1,170.890000,5.0000,20.995000,64.450000,2
queimadas,BA,bed_bath_table,1,90.980000,4.0000,18.080000,72.900000,1
queimadas,BA,electronics,1,30.440000,1.0000,16.790000,13.650000,1
quijingue,BA,health_beauty,1,65.680000,1.0000,16.790000,48.890000,1
quijingue,BA,auto,1,202.380000,14.0000,23.180000,179.200000,1
quixabeira,BA,garden_tools,1,205.900000,2.0000,19.633333,49.000000,3
quixabeira,BA,bed_bath_table,1,31.370000,1.0000,16.790000,45.950000,1
quixabeira,BA,health_beauty,1,40.780000,1.0000,16.790000,23.990000,1
remanso,BA,kitchen_dining_laundry_garden_furniture,1,71.630000,1.0000,27.730000,43.900000,1
remanso,BA,luggage_accessories,1,53.820000,1.0000,17.920000,35.900000,1
remanso,BA,sports_leisure,1,98.460000,1.0000,22.460000,76.000000,1
remanso,BA,watches_gifts,1,192.010000,3.0000,23.110000,168.900000,1
remanso,BA,furniture_decor,1,72.070000,1.0000,27.080000,44.990000,1
retirolandia,BA,furniture_decor,1,117.000000,2.0000,27.100000,89.900000,1
"riachao das neves",BA,telephony,1,50.050000,5.0000,22.060000,27.990000,1
"riachao das neves",BA,auto,1,197.720000,3.0000,18.820000,178.900000,1
"riachao do jacuipe",BA,computers,2,1225.050000,15.0000,25.050000,1200.000000,1
